ram_limit,cpu_limit,ram_usage,cpu_usage,n,lat99
2304M,2.0,1304842240.0,1.039119,400,58609046
3072M,1.0,627994624.0,0.331974,150,65169350
1536M,3.5,2798047232.0,1.501987,450,38164438
2304M,2.0,1230639104.0,1.039119,400,63708585
3072M,1.0,624316416.0,0.350263,150,65935514
1536M,3.5,2753019904.0,1.532138,450,39656192
2304M,2.0,1232977920.0,1.022305,400,61781074
3072M,1.0,606412800.0,0.358844,150,65803887
2304M,2.0,1468936192.0,1.104344,450,56260830
3072M,1.0,667058176.0,0.368471,200,75023454
2304M,2.0,1429884928.0,1.249435,450,55779662
3072M,1.0,658731008.0,0.388799,200,75947351
2304M,2.0,1411383296.0,1.26538,450,54227101
3072M,1.0,691007488.0,0.407075,200,70594508
2304M,2.0,1513254912.0,1.292457,500,57527711
3072M,1.0,807944192.0,0.481147,250,66709311
2304M,2.0,1422127104.0,1.206424,500,81438634
3072M,1.0,796901376.0,0.488842,250,86825346
2304M,2.0,1514565632.0,1.088974,500,70055536
3072M,1.0,940654592.0,0.430014,300,77127352
2304M,2.0,1595531264.0,1.029803,550,77854819
3072M,1.0,906117120.0,0.432759,300,87030332
2304M,2.0,1602666496.0,1.109111,550,74227586
3072M,1.0,1049579520.0,0.410539,350,91918896
2304M,2.0,1631518720.0,1.109278,550,73825772
3072M,1.0,1082609664.0,0.36464,350,91936048
1792M,3.5,288227328.0,1.286915,100,6565
2304M,2.0,1644101632.0,1.109278,600,78395796
3072M,1.0,1209585664.0,0.374974,400,95227099
1792M,3.5,298659840.0,1.46441,100,287903
2304M,2.0,1731166208.0,1.036346,600,78340610
1792M,3.5,301051904.0,1.46441,100,12780
3072M,1.0,1082744832.0,0.381673,400,92423226
2304M,2.0,1774653440.0,1.019674,600,79989493
1792M,3.5,364015616.0,1.446229,150,117493
3072M,1.0,1306243072.0,0.437552,450,88906622
1792M,3.5,349151232.0,1.515232,150,120416
3072M,1.0,1310961664.0,0.445607,500,94777264
1792M,3.5,360087552.0,1.543825,150,136862
3072M,1.0,1331412992.0,0.480831,500,86237143
1792M,3.5,419106816.0,1.547154,200,232543
2560M,2.0,255086592.0,0.747025,50,53780
3072M,1.0,1485467648.0,0.496456,550,95823189
1792M,3.5,427204608.0,1.627738,200,219666
2560M,2.0,259493888.0,0.746039,50,8491
3072M,1.0,1534877696.0,0.492913,550,96960513
1792M,3.5,419115008.0,1.730637,200,270836
1792M,3.5,537681920.0,1.730637,250,403264
3072M,1.0,1612304384.0,0.432672,600,98188130
2560M,2.0,345231360.0,0.773105,100,66706
1792M,3.5,552579072.0,1.698915,250,1599399
2560M,2.0,331706368.0,0.799838,100,69211
3072M,1.0,1623392256.0,0.447793,600,95244006
1792M,3.5,538333184.0,1.731302,250,379313
2560M,2.0,321654784.0,0.799838,100,90350
1792M,3.5,891465728.0,1.731302,300,11761302
2560M,2.0,610455552.0,0.796081,150,99407
1792M,3.5,910446592.0,1.6196,300,9399180
3328M,1.0,341999616.0,0.32988,50,3656496
2560M,2.0,592343040.0,0.790674,150,4811726
1792M,3.5,901390336.0,1.580853,300,11268535
3328M,1.0,340410368.0,0.28357,50,5374528
2560M,2.0,604508160.0,0.765882,150,7291550
3328M,1.0,345387008.0,0.287718,50,5558713
1792M,3.5,1097400320.0,1.54807,350,19900058
2560M,2.0,727240704.0,0.715162,200,39573320
3328M,1.0,511336448.0,0.287718,100,50038322
1792M,3.5,1128026112.0,1.571792,350,23808884
2560M,2.0,732045312.0,0.728585,200,41844931
3328M,1.0,480247808.0,0.32628,100,48638817
1792M,3.5,1128013824.0,1.571792,350,21050386
2560M,2.0,736006144.0,0.728585,200,41163621
3328M,1.0,444403712.0,0.338215,100,47842244
1792M,3.5,1248391168.0,1.566168,400,32049782
2560M,2.0,913993728.0,0.696145,250,56240201
3328M,1.0,588779520.0,0.357283,150,61064346
1792M,3.5,1270722560.0,1.547886,400,33581368
2560M,2.0,899981312.0,0.696145,250,56620876
3328M,1.0,562630656.0,0.420929,150,58114702
2560M,2.0,870866944.0,0.694109,250,57372289
1792M,3.5,1263099904.0,1.541284,400,32379540
3328M,1.0,585416704.0,0.428292,150,54769958
2560M,2.0,999702528.0,0.695319,300,62955516
1792M,3.5,1413259264.0,1.511722,450,38586415
3328M,1.0,720203776.0,0.429185,200,66236703
2560M,2.0,1025286144.0,0.727524,300,63603726
1792M,3.5,1389223936.0,1.556791,450,41524765
3328M,1.0,722022400.0,0.43972,200,66719562
2560M,2.0,1007411200.0,0.750274,300,63986887
1792M,3.5,1378136064.0,1.590941,450,43337738
3328M,1.0,750206976.0,0.456658,200,68994660
2560M,2.0,1134579712.0,0.760796,350,69571117
1792M,3.5,1503449088.0,1.590941,500,48255382
3328M,1.0,882278400.0,0.434044,250,79301479
2560M,2.0,1220493312.0,0.794208,350,69126232
1792M,3.5,1500753920.0,1.614723,500,50351318
3328M,1.0,883187712.0,0.423637,250,81560796
2560M,2.0,1220493312.0,0.794208,350,69206185
1792M,3.5,1557585920.0,1.614723,500,47811231
3328M,1.0,1055465472.0,0.396448,300,88266886
2560M,2.0,1340092416.0,0.823275,400,73803395
3328M,1.0,1055465472.0,0.398709,300,89178233
2560M,2.0,1330622464.0,0.848729,400,73390163
1792M,3.5,3294199808.0,1.371633,550,54757049
3328M,1.0,963944448.0,0.393917,300,90372100
2560M,2.0,1333596160.0,0.861778,400,72599770
3328M,1.0,957964288.0,0.382254,350,92842961
2560M,2.0,1349386240.0,0.870862,450,74108754
2560M,2.0,1419931648.0,0.906536,450,73192317
3328M,1.0,1023336448.0,0.419055,350,92316795
2560M,2.0,1378402304.0,1.052662,450,62049479
3328M,1.0,1193074688.0,0.495392,400,91455056
2560M,2.0,1493909504.0,1.052662,500,81292965
3328M,1.0,1125597184.0,0.447447,400,94433915
2560M,2.0,1560408064.0,1.045801,500,65630962
3328M,1.0,1196748800.0,0.389867,450,96583481
2560M,2.0,1456513024.0,1.200475,500,68308178
3328M,1.0,1272692736.0,0.40605,450,97126185
2560M,2.0,1644863488.0,1.183981,550,74737368
3328M,1.0,1328062464.0,0.366336,500,97465576
2560M,2.0,1644863488.0,1.12191,550,79595931
2048M,3.5,309547008.0,1.384129,100,29203
3328M,1.0,1315065856.0,0.393983,500,93334528
2560M,2.0,1624526848.0,1.037015,550,82194227
2048M,3.5,302465024.0,1.458797,100,119924
3328M,1.0,1378193408.0,0.410821,550,94761172
2048M,3.5,307875840.0,1.458797,100,10264
2560M,2.0,1670860800.0,0.972737,600,83858656
3328M,1.0,1624928256.0,0.410821,600,98121694
2048M,3.5,362164224.0,1.457636,150,127751
2560M,2.0,1694900224.0,0.985302,600,81587778
3328M,1.0,1624928256.0,0.395657,600,98753534
2048M,3.5,378720256.0,1.421763,150,139757
2560M,2.0,1844973568.0,1.035311,600,78347927
2048M,3.5,352382976.0,1.635126,150,111929
2048M,3.5,425611264.0,1.692775,200,215515
3584M,1.0,315777024.0,0.340039,50,166395
2048M,3.5,458846208.0,1.734195,200,37722
3584M,1.0,316112896.0,0.335698,50,4825179
2816M,2.0,259604480.0,0.965244,50,10537
2048M,3.5,427200512.0,1.77497,200,43035
3584M,1.0,325636096.0,0.335698,50,4717857
2816M,2.0,268738560.0,0.727387,50,14787
2048M,3.5,511160320.0,1.77497,250,125713
3584M,1.0,465895424.0,0.320723,100,41753066
2816M,2.0,264798208.0,0.694535,50,32491
2048M,3.5,541388800.0,1.726941,250,117211
3584M,1.0,471547904.0,0.33936,100,42613986
2816M,2.0,333099008.0,0.717969,100,266671
2048M,3.5,558379008.0,1.719625,250,119735
3584M,1.0,462483456.0,0.347255,100,43072117
2816M,2.0,336523264.0,0.782404,100,263115
2048M,3.5,857550848.0,1.731575,300,154371
2816M,2.0,346562560.0,0.787094,100,280121
3584M,1.0,601776128.0,0.349702,150,64388885
2048M,3.5,904069120.0,1.731575,300,170227
2816M,2.0,619999232.0,0.813283,150,14268268
3584M,1.0,630530048.0,0.345738,150,64776492
2048M,3.5,904015872.0,1.67307,300,167821
2816M,2.0,597086208.0,0.89439,150,13190609
3584M,1.0,628490240.0,0.373492,150,64666126
2048M,3.5,1093300224.0,1.700748,350,7198395
2816M,2.0,595730432.0,0.896017,150,14477022
3584M,1.0,700596224.0,0.36713,200,74798242
2048M,3.5,1137811456.0,1.700748,350,8986193
2816M,2.0,748212224.0,0.897822,200,24403300
3584M,1.0,686559232.0,0.38803,200,75058422
2048M,3.5,1118568448.0,1.670086,350,12278079
2816M,2.0,723931136.0,0.897822,200,23931751
3584M,1.0,650317824.0,0.40889,200,74848268
2048M,3.5,1281155072.0,1.670086,400,23041376
2816M,2.0,736759808.0,0.900575,200,22201054
3584M,1.0,825831424.0,0.406922,250,80828854
2048M,3.5,1254117376.0,1.770389,400,22321348
2816M,2.0,872980480.0,0.900575,250,38388073
3584M,1.0,853913600.0,0.40693,250,82089046
2048M,3.5,1276928000.0,1.770389,400,24213502
2816M,2.0,864006144.0,0.894776,250,38196777
3584M,1.0,911134720.0,0.402188,300,86589886
2048M,3.5,1399484416.0,1.74636,450,36157981
2816M,2.0,846462976.0,0.877479,250,39276922
3584M,1.0,897933312.0,0.39758,300,86506492
2048M,3.5,1411473408.0,1.716466,450,32969505
2816M,2.0,991989760.0,0.880061,300,50056848
3584M,1.0,1125773312.0,0.396779,350,90931161
2048M,3.5,1385197568.0,1.753702,450,33330114
2816M,2.0,954171392.0,0.910418,300,50306035
3584M,1.0,1052852224.0,0.395051,350,91345623
2048M,3.5,1489940480.0,1.753702,500,42622482
2816M,2.0,980226048.0,0.929462,300,52556445
3584M,1.0,1198288896.0,0.387157,400,93390872
2048M,3.5,1523109888.0,1.7601,500,43305317
2816M,2.0,1088299008.0,0.900578,350,59886876
3584M,1.0,1198288896.0,0.381499,400,94643283
2048M,3.5,1557192704.0,1.7601,500,45159804
2816M,2.0,1088339968.0,0.925408,350,60104794
2048M,3.5,1762914304.0,1.738941,550,50284951
3584M,1.0,1425756160.0,0.374232,450,96189306
2816M,2.0,1093632000.0,0.9349,350,61172879
2048M,3.5,1695600640.0,1.682093,550,51584596
3584M,1.0,1425756160.0,0.369786,450,94909816
2816M,2.0,1208926208.0,0.9349,400,66533724
2048M,3.5,1655103488.0,1.665835,550,53238150
3584M,1.0,1422147584.0,0.368221,500,96600251
2816M,2.0,1193332736.0,0.942457,400,66192826
2048M,3.5,1775308800.0,1.665835,600,56913389
3584M,1.0,1464037376.0,0.358232,550,97802623
2816M,2.0,1215242240.0,0.942457,400,67285183
2048M,3.5,1790828544.0,1.711849,600,57323111
2816M,2.0,1355882496.0,0.922605,450,72894761
3584M,1.0,1709527040.0,0.358163,550,96693449
2048M,3.5,1854058496.0,1.711849,600,57232536
2816M,2.0,1439244288.0,1.01002,450,67038647
3584M,1.0,1489162240.0,0.411264,550,93245115
2816M,2.0,1357033472.0,1.01002,450,77349730
3584M,1.0,1489162240.0,0.411264,600,98527821
2816M,2.0,1515094016.0,1.081468,500,55978849
2304M,3.5,243560448.0,1.489054,50,3948
2816M,2.0,1475719168.0,1.201282,500,67880084
3840M,1.0,363229184.0,0.309884,50,1265697
2816M,2.0,1443266560.0,1.292817,500,69056829
3840M,1.0,336347136.0,0.309884,50,1224856
2816M,2.0,1664024576.0,1.167124,550,73532284
2304M,3.5,294862848.0,1.188637,100,7726
3840M,1.0,324583424.0,0.317053,50,1480988
2816M,2.0,1535164416.0,1.131104,550,74430168
2304M,3.5,298131456.0,1.501209,100,17512
3840M,1.0,463237120.0,0.333738,100,40482671
2816M,2.0,1584930816.0,1.080034,550,74040745
2304M,3.5,292859904.0,1.520982,100,7806
3840M,1.0,476319744.0,0.345565,100,40390710
2816M,2.0,1827074048.0,1.059818,600,79696272
2304M,3.5,352354304.0,1.525604,150,126563
3840M,1.0,464027648.0,0.345565,100,36797515
2816M,2.0,1860362240.0,1.009103,600,81770138
2304M,3.5,380493824.0,1.525604,150,124951
3840M,1.0,614174720.0,0.37223,150,60364119
2816M,2.0,1649111040.0,1.008157,600,84796812
2304M,3.5,363151360.0,1.559476,150,130172
3840M,1.0,599941120.0,0.398878,150,55201785
2304M,3.5,423243776.0,1.560437,200,281191
3840M,1.0,599941120.0,0.398878,150,63041326
2304M,3.5,430645248.0,1.638158,200,231404
3840M,1.0,663617536.0,0.424147,200,62789203
2304M,3.5,414597120.0,1.638158,200,245228
3072M,2.0,246509568.0,0.8212,50,42066
3840M,1.0,689016832.0,0.424404,200,73572368
2304M,3.5,499875840.0,1.822404,250,402168
3072M,2.0,250068992.0,0.775588,50,27901
3840M,1.0,678805504.0,0.447985,200,72316749
2304M,3.5,493117440.0,1.822404,250,458119
3072M,2.0,262832128.0,0.787154,50,36397
3840M,1.0,892399616.0,0.423964,250,79078617
2304M,3.5,494645248.0,1.702495,250,834760
3072M,2.0,309534720.0,0.822101,100,268912
3840M,1.0,892399616.0,0.4245,250,79326738
2304M,3.5,885129216.0,1.777284,300,8020118
3072M,2.0,312832000.0,0.857933,100,754686
3840M,1.0,882323456.0,0.427927,250,79534653
2304M,3.5,861425664.0,1.777284,300,8996911
3072M,2.0,344776704.0,0.860644,100,141645
3840M,1.0,863404032.0,0.429764,300,85289604
2304M,3.5,884973568.0,1.746948,300,8534325
3072M,2.0,588402688.0,0.862507,150,178826
3840M,1.0,853925888.0,0.434763,300,85727217
2304M,3.5,1108602880.0,1.697199,350,18343306
3072M,2.0,603455488.0,0.840566,150,198625
3840M,1.0,941379584.0,0.43938,300,85820921
2304M,3.5,1112276992.0,1.662013,350,18833080
3072M,2.0,594419712.0,0.77361,150,8366506
3840M,1.0,1053757440.0,0.446871,350,90964899
2304M,3.5,1119014912.0,1.661163,350,22520590
3072M,2.0,764760064.0,0.744664,200,31703911
3840M,1.0,1097424896.0,0.458072,350,92092729
2304M,3.5,1255931904.0,1.58435,400,30094662
3072M,2.0,742354944.0,0.744664,200,35823569
2304M,3.5,1310257152.0,1.608891,400,29786066
3840M,1.0,1003360256.0,0.445053,350,92507107
3072M,2.0,751742976.0,0.756375,200,38547598
2304M,3.5,1284788224.0,1.608891,400,32245378
3072M,2.0,842121216.0,0.756375,250,52065966
3840M,1.0,1118859264.0,0.454682,400,93584247
2304M,3.5,1402044416.0,1.633236,450,41219586
3072M,2.0,874315776.0,0.735202,250,55852919
3840M,1.0,1165848576.0,0.460459,400,91551139
2304M,3.5,1422487552.0,1.658211,450,39575165
3072M,2.0,913604608.0,0.732572,250,57145446
3840M,1.0,1345527808.0,0.451198,450,91028821
2304M,3.5,1397026816.0,1.660278,450,39989267
3072M,2.0,992464896.0,0.72418,300,64747463
3840M,1.0,1345527808.0,0.450721,500,92222764
2304M,3.5,1560100864.0,1.660278,500,47013307
3072M,2.0,984469504.0,0.716977,300,64695288
3840M,1.0,1320718336.0,0.44658,500,92976821
2304M,3.5,1578135552.0,1.629546,500,47954942
3072M,2.0,954425344.0,0.716977,300,65873285
3840M,1.0,1414860800.0,0.439936,550,94312258
2304M,3.5,1528225792.0,1.58303,500,48975877
3072M,2.0,1079750656.0,0.780091,350,72229026
3840M,1.0,1688907776.0,0.430364,600,96840940
2304M,3.5,1674153984.0,1.624855,550,53523774
3072M,2.0,1071529984.0,0.780091,350,71706664
3840M,1.0,1611448320.0,0.416505,600,98040473
2304M,3.5,1663758336.0,1.656606,550,53898910
3072M,2.0,1117126656.0,0.737888,350,71901235
2304M,3.5,1651687424.0,1.685361,550,53358675
3072M,2.0,1295114240.0,0.776918,400,73778455
2304M,3.5,1823342592.0,1.685361,600,59287687
3072M,2.0,1229656064.0,0.808237,400,76188267
3072M,2.0,1198329856.0,0.805979,400,73594765
2304M,3.5,1778851840.0,1.663866,600,58628613
4096M,1.0,326250496.0,0.376236,50,4244952
3072M,2.0,1286012928.0,0.829087,450,76658944
2304M,3.5,1714429952.0,1.727514,600,56450447
4096M,1.0,319938560.0,0.348955,50,164008
3072M,2.0,1336201216.0,1.050714,450,60212909
4096M,1.0,329207808.0,0.348955,50,4722766
3072M,2.0,1390972928.0,1.050714,450,75716658
4096M,1.0,480948224.0,0.337186,100,22980925
3072M,2.0,1542787072.0,1.044132,500,66333089
4096M,1.0,522739712.0,0.348837,100,63448305
3072M,2.0,1510387712.0,1.147337,500,71046043
4096M,1.0,447434752.0,0.348837,100,58748332
3072M,2.0,1590288384.0,1.12883,500,70680965
4096M,1.0,585031680.0,0.331387,150,70681921
3072M,2.0,1570377728.0,1.120272,550,81927808
2560M,3.5,300539904.0,1.237026,100,29865
4096M,1.0,584966144.0,0.374431,150,63351556
2560M,3.5,295440384.0,1.41956,100,234212
3072M,2.0,1486741504.0,1.018617,550,80127802
4096M,1.0,579436544.0,0.374431,150,62446532
2560M,3.5,298356736.0,1.508754,100,13614
3072M,2.0,1549094912.0,0.976283,550,78156979
4096M,1.0,756064256.0,0.370311,200,74630700
2560M,3.5,347226112.0,1.470894,150,136760
3072M,2.0,1765175296.0,1.043735,600,79131002
4096M,1.0,756064256.0,0.370442,200,74155660
2560M,3.5,352120832.0,1.452648,150,142856
3072M,2.0,1664319488.0,1.043735,600,79130636
4096M,1.0,793636864.0,0.382638,250,81264807
2560M,3.5,358711296.0,1.539763,150,126302
3072M,2.0,1680674816.0,1.015443,600,78500747
4096M,1.0,796557312.0,0.383454,250,81371334
2560M,3.5,429670400.0,1.563164,200,112105
4096M,1.0,1016958976.0,0.451968,300,77284999
2560M,3.5,436125696.0,1.563164,200,207648
4096M,1.0,1045172224.0,0.549701,300,73060280
2560M,3.5,428310528.0,1.554755,200,191842
3328M,2.0,247934976.0,0.617355,50,5762
4096M,1.0,937443328.0,0.549701,300,84751829
2560M,3.5,509861888.0,1.631287,250,454626
4096M,1.0,1056780288.0,0.46789,350,89210577
2560M,3.5,547864576.0,1.649954,250,459992
2560M,3.5,564191232.0,1.656812,250,1756757
4096M,1.0,1079070720.0,0.434185,350,90577940
3328M,2.0,334995456.0,0.758547,100,58706
2560M,3.5,892133376.0,1.656812,300,10211278
4096M,1.0,900243456.0,0.461989,350,91269402
3328M,2.0,313270272.0,0.758547,100,67718
2560M,3.5,905744384.0,1.645943,300,10359390
3328M,2.0,322883584.0,0.749288,100,76118
4096M,1.0,1192493056.0,0.471267,400,90056124
2560M,3.5,939745280.0,1.497663,300,10674458
3328M,2.0,591761408.0,0.714468,150,9567978
4096M,1.0,1197977600.0,0.502239,400,85789726
2560M,3.5,1103691776.0,1.485075,350,21639946
3328M,2.0,615141376.0,0.712232,150,19227204
4096M,1.0,1204604928.0,0.513364,450,86609359
2560M,3.5,1135538176.0,1.521081,350,22498148
3328M,2.0,620412928.0,0.698908,150,21373616
4096M,1.0,1223585792.0,0.504604,500,89920999
2560M,3.5,1144717312.0,1.556957,350,22782603
3328M,2.0,723820544.0,0.698908,200,40825572
4096M,1.0,1272942592.0,0.503341,500,90095352
2560M,3.5,1268875264.0,1.577921,400,31203886
3328M,2.0,734961664.0,0.691623,200,42926738
4096M,1.0,1445986304.0,0.497868,550,92375077
3328M,2.0,729214976.0,0.694004,200,42794465
2560M,3.5,1270358016.0,1.581673,400,33654260
4096M,1.0,1445986304.0,0.496592,550,93729011
3328M,2.0,860336128.0,0.707233,250,54607653
2560M,3.5,1338736640.0,1.59507,400,34196507
4096M,1.0,1522712576.0,0.470193,550,96390069
3328M,2.0,894730240.0,0.741139,250,55472367
2560M,3.5,1398493184.0,1.59507,450,40151446
4096M,1.0,1522712576.0,0.452161,600,98118578
3328M,2.0,905035776.0,0.750134,250,53450233
2560M,3.5,1479880704.0,1.576886,450,42767562
3328M,2.0,1046396928.0,0.798774,300,56608137
2560M,3.5,1374461952.0,1.578933,450,38319727
3328M,2.0,1042321408.0,0.88282,300,54692906
2560M,3.5,1512816640.0,1.578933,500,43671068
1024M,0.5,323366912.0,0.225925,50,29846165
3328M,2.0,1062912000.0,0.88282,300,55000033
2560M,3.5,1508753408.0,1.679552,500,44616039
1024M,0.5,365723648.0,0.227054,50,27715465
3328M,2.0,1155559424.0,0.906187,350,60999318
2560M,3.5,1537982464.0,1.740604,500,43101199
1024M,0.5,325963776.0,0.233929,50,25824580
3328M,2.0,1168891904.0,0.91808,350,59647717
2560M,3.5,1669472256.0,1.740604,550,49214615
1024M,0.5,442474496.0,0.233929,100,64140174
3328M,2.0,1164251136.0,0.952526,350,59961691
2560M,3.5,1738469376.0,1.728558,550,51640181
1024M,0.5,456761344.0,0.239166,100,65247617
3328M,2.0,1343631360.0,0.952526,400,64031198
2560M,3.5,1675587584.0,1.686261,550,50575047
1024M,0.5,421277696.0,0.241986,100,67576456
3328M,2.0,1310658560.0,0.969325,400,62187860
2560M,3.5,1762406400.0,1.656581,600,55745837
1024M,0.5,558288896.0,0.241986,150,81840364
3328M,2.0,1238933504.0,0.995743,400,63833881
2560M,3.5,1760874496.0,1.774713,600,55718267
1024M,0.5,553402368.0,0.233878,150,82353883
3328M,2.0,1286004736.0,1.004063,450,68042012
2560M,3.5,1873756160.0,1.774713,600,55145518
1024M,0.5,640851968.0,0.249865,200,80876913
3328M,2.0,1355919360.0,1.204849,450,50542237
1024M,0.5,663605248.0,0.253042,200,92095269
3328M,2.0,1372135424.0,1.204849,450,75611900
3328M,2.0,1493422080.0,1.154779,500,57467709
1024M,0.5,775512064.0,0.248155,250,86598129
3328M,2.0,1414045696.0,1.26485,500,66186036
1024M,0.5,775512064.0,0.28817,250,92018496
2816M,3.5,247537664.0,1.035741,50,5132
3328M,2.0,1510248448.0,1.247803,500,63879983
1024M,0.5,1087447040.0,0.274354,300,97377505
3328M,2.0,1479421952.0,1.239966,550,70429279
1024M,0.5,1763627008.0,0.235821,300,97598135
2816M,3.5,303513600.0,1.274132,100,5639
3328M,2.0,1626128384.0,1.209947,550,73483296
2816M,3.5,299737088.0,1.483318,100,66698
3328M,2.0,1653170176.0,1.160426,550,75932960
2816M,3.5,308924416.0,1.592212,100,4560
3328M,2.0,1746014208.0,1.111065,600,84385683
2816M,3.5,343937024.0,1.592212,150,93134
2816M,3.5,348377088.0,1.53863,150,111046
3328M,2.0,1571262464.0,1.037025,600,82452020
1280M,0.5,331440128.0,0.18581,50,35935648
2816M,3.5,364171264.0,1.541715,150,119482
1280M,0.5,339173376.0,0.199693,50,34172563
3328M,2.0,1831362560.0,1.017914,600,79094795
2816M,3.5,387985408.0,1.732902,200,189116
1280M,0.5,330067968.0,0.217746,50,11222705
2816M,3.5,413933568.0,1.732902,200,235066
1280M,0.5,487075840.0,0.23278,100,68239509
2816M,3.5,413933568.0,1.773683,200,206933
1280M,0.5,459018240.0,0.280362,100,45000243
3584M,2.0,245297152.0,1.006048,50,17523
2816M,3.5,480301056.0,1.956315,250,365878
1280M,0.5,478519296.0,0.31398,100,50519043
3584M,2.0,245018624.0,0.803469,50,13585
2816M,3.5,479260672.0,1.956315,250,356645
1280M,0.5,592011264.0,0.31398,150,70242746
3584M,2.0,250781696.0,0.803469,50,15963
2816M,3.5,481292288.0,1.753053,250,384610
1280M,0.5,556875776.0,0.309447,150,74153822
3584M,2.0,295895040.0,0.853779,100,211535
2816M,3.5,781615104.0,1.780175,300,3795407
1280M,0.5,575287296.0,0.302087,150,76233674
3584M,2.0,297570304.0,0.942321,100,707454
2816M,3.5,730669056.0,1.82014,300,5148448
3584M,2.0,334643200.0,0.964401,100,235806
1280M,0.5,694722560.0,0.281177,200,86330242
2816M,3.5,723316736.0,1.841804,300,5940856
3584M,2.0,539496448.0,0.964401,150,5037049
1280M,0.5,656363520.0,0.278477,200,85040341
2816M,3.5,1124704256.0,1.841804,350,9687734
3584M,2.0,563474432.0,0.954716,150,3577942
1280M,0.5,757448704.0,0.280487,250,87579721
2816M,3.5,1028902912.0,1.890165,350,10550934
3584M,2.0,531292160.0,0.941789,150,3447161
1280M,0.5,815140864.0,0.280487,250,88101204
2816M,3.5,1072353280.0,1.890165,350,11881126
3584M,2.0,711348224.0,0.949812,200,3404266
1280M,0.5,903680000.0,0.274266,300,92742458
2816M,3.5,1313812480.0,1.850661,400,21221319
3584M,2.0,716357632.0,0.949812,200,7488186
