time,ram_usage,cpu_usage
1647541278,50016256.0,0.237496
1647541282,48041984.0,0.278146
1647541283,49410048.0,0.285501
1647541288,50360320.0,0.297377
1647541289,53088256.0,0.217245
1647541291,48553984.0,0.226485
1647541367,51253248.0,0.126603
1647541371,52092928.0,0.111992
1647541381,50921472.0,0.113154
1647541384,49299456.0,0.117811
1647541387,50249728.0,0.118056
1647541391,50896896.0,0.117428
1647541393,54095872.0,0.112899
1647541397,50270208.0,0.116021
1647541475,53800960.0,0.127496
1647541479,53714944.0,0.115789
1647541490,52932608.0,0.122678
1647541495,50745344.0,0.121231
1647541495,51818496.0,0.121094
1647541501,51892224.0,0.118423
1647541502,54525952.0,0.119003
1647541507,52772864.0,0.119674
1647541550,35520512.0,0.0
1647541550,35676160.0,0.0
1647541550,35942400.0,0.0
1647541550,36311040.0,0.0
1647541550,34496512.0,0.0
1647541550,36712448.0,0.0
1647541551,36847616.0,0.0
1647541551,35983360.0,0.0
1647541570,42270720.0,0.0
1647541570,37543936.0,0.0
1647541570,35520512.0,0.0
1647541570,39866368.0,0.0
1647541570,41263104.0,0.0
1647541570,40353792.0,0.0
1647541570,42041344.0,0.0
1647541570,41160704.0,0.0
1647541589,40353792.0,0.018325
1647541589,41160704.0,0.015146
1647541589,37543936.0,0.011663
1647541589,42270720.0,0.016204
1647541590,35520512.0,0.0
1647541590,39866368.0,0.012005
1647541590,41263104.0,0.015619
1647541590,42041344.0,0.0172
1647541610,44634112.0,0.015146
1647541610,46153728.0,0.016204
1647541610,45219840.0,0.012005
1647541610,45805568.0,0.015619
1647541610,43089920.0,0.018325
1647541610,43732992.0,0.0172
1647541610,43466752.0,0.0
1647541611,43585536.0,0.01935
1647541630,48836608.0,0.019109
1647541630,48570368.0,0.020565
1647541630,48902144.0,0.021122
1647541630,47136768.0,0.020853
1647541630,48095232.0,0.021586
1647541630,48566272.0,0.020494
1647541631,46862336.0,0.022744
1647541631,49008640.0,0.01935
1647541650,48836608.0,0.02866
1647541650,48570368.0,0.026292
1647541650,46862336.0,0.028613
1647541650,48902144.0,0.027137
1647541650,47136768.0,0.027295
1647541650,48095232.0,0.027312
1647541650,48566272.0,0.028344
1647541651,49008640.0,0.028952
1647541668,50401280.0,0.026292
1647541668,49115136.0,0.02866
1647541669,49356800.0,0.028952
1647541670,49004544.0,0.027295
1647541670,50184192.0,0.027137
1647541670,50032640.0,0.028613
1647541671,50884608.0,0.028344
1647541671,50479104.0,0.034241
1647541696,50745344.0,0.035135
1647541697,49811456.0,0.035249
1647541698,49958912.0,0.034422
1647541698,48062464.0,0.039383
1647541699,50810880.0,0.032685
1647541699,50032640.0,0.033301
1647541699,50884608.0,0.030888
1647541700,50917376.0,0.034241
1647541725,50745344.0,0.056089
1647541726,49811456.0,0.057309
1647541726,49958912.0,0.057003
1647541727,48062464.0,0.05658
1647541728,49078272.0,0.06335
1647541728,49311744.0,0.064271
1647541728,48246784.0,0.06782
1647541729,50917376.0,0.067296
1647541756,48590848.0,0.064796
1647541756,46530560.0,0.065047
1647541757,45469696.0,0.072038
1647541757,48726016.0,0.065616
1647541758,49078272.0,0.064963
1647541759,50077696.0,0.074952
1647541759,48246784.0,0.068948
1647541759,47607808.0,0.072847
1647541785,50745344.0,0.073801
1647541785,47108096.0,0.073942
1647541786,47570944.0,0.080896
1647541786,48705536.0,0.07386
1647541788,49115136.0,0.079409
1647541788,48926720.0,0.083685
1647541788,47656960.0,0.084371
1647541789,48857088.0,0.080685
1647541814,51785728.0,0.080416
1647541815,48762880.0,0.081942
1647541816,49328128.0,0.089065
1647541817,48726016.0,0.081655
1647541818,51515392.0,0.085577
1647541818,50900992.0,0.086993
1647541818,49803264.0,0.092083
1647541819,50536448.0,0.087709
1647541840,48726016.0,0.086965
1647541841,50900992.0,0.091922
1647541842,51785728.0,0.08211
1647541842,48762880.0,0.089265
1647541843,49328128.0,0.095137
1647541845,49803264.0,0.098132
1647541845,50925568.0,0.092647
1647541845,51515392.0,0.100557
1647541877,48046080.0,0.119106
1647541879,50667520.0,0.093681
1647541879,50458624.0,0.113832
1647541879,47575040.0,0.125293
1647541881,48570368.0,0.145424
1647541882,47816704.0,0.143186
1647541883,50925568.0,0.13936
1647541883,50626560.0,0.146891
1647541915,46362624.0,0.122669
1647541917,49664000.0,0.130776
1647541917,50458624.0,0.138993
1647541918,47304704.0,0.13551
1647541919,48394240.0,0.147843
1647541921,46260224.0,0.146456
1647541922,47095808.0,0.140537
1647541922,48873472.0,0.148933
1647541953,47312896.0,0.124306
1647541955,49344512.0,0.131335
1647541956,49590272.0,0.143544
1647541956,46784512.0,0.136849
1647541958,46604288.0,0.147843
1647541959,47599616.0,0.1528
1647541960,48300032.0,0.140537
1647541961,48828416.0,0.153811
1647541990,49958912.0,0.124306
1647541992,50266112.0,0.131335
1647541993,47689728.0,0.136849
1647541993,50278400.0,0.143544
1647541995,48496640.0,0.1528
1647541995,48406528.0,0.145881
1647541996,49369088.0,0.123278
1647541998,50593792.0,0.153811
1647542030,50405376.0,0.116942
1647542032,49819648.0,0.130932
1647542032,51490816.0,0.117011
1647542033,51404800.0,0.134513
1647542034,52023296.0,0.130469
1647542035,49631232.0,0.135488
1647542035,51712000.0,0.124873
1647542039,52064256.0,0.130884
1647542055,50405376.0,0.118302
1647542056,49819648.0,0.12482
1647542057,51404800.0,0.134513
1647542057,51490816.0,0.117011
1647542059,50184192.0,0.130469
1647542060,51712000.0,0.124873
1647542061,49631232.0,0.138125
1647542063,52064256.0,0.130884
1647542104,50135040.0,0.14589
1647542105,49172480.0,0.153081
1647542106,50892800.0,0.144745
1647542106,50429952.0,0.156149
1647542107,50184192.0,0.145721
1647542108,51335168.0,0.142123
1647542109,49442816.0,0.16246
1647542111,52023296.0,0.156482
1647542152,49418240.0,0.14589
1647542152,48902144.0,0.153081
1647542154,48832512.0,0.144745
1647542154,49483776.0,0.145721
1647542155,48586752.0,0.156149
1647542156,50167808.0,0.142123
1647542157,48562176.0,0.16246
1647542160,51204096.0,0.156482
1647542201,48594944.0,0.120909
1647542202,47640576.0,0.114221
1647542203,49348608.0,0.117522
1647542204,48226304.0,0.115295
1647542204,50126848.0,0.114671
1647542206,47259648.0,0.120902
1647542206,49373184.0,0.110252
1647542209,49434624.0,0.118703
1647542252,48103424.0,0.118005
1647542252,49012736.0,0.125174
1647542253,48939008.0,0.116476
1647542253,50159616.0,0.121732
1647542255,50372608.0,0.115432
1647542255,48619520.0,0.124575
1647542256,50507776.0,0.112716
1647542257,50528256.0,0.118703
1647542300,49459200.0,0.117913
1647542301,52609024.0,0.121141
1647542301,50434048.0,0.116237
1647542302,51593216.0,0.119352
1647542303,50720768.0,0.123799
1647542303,51916800.0,0.11744
1647542304,51585024.0,0.11048
1647542305,53137408.0,0.119588
1647542329,51572736.0,0.119352
1647542330,50434048.0,0.116237
1647542330,51367936.0,0.121141
1647542330,50720768.0,0.123799
1647542331,49459200.0,0.140366
1647542332,51585024.0,0.116131
1647542334,51916800.0,0.125654
1647542334,53137408.0,0.119588
1647542389,51572736.0,0.122385
1647542389,50126848.0,0.124367
1647542390,50241536.0,0.131503
1647542390,48586752.0,0.140366
1647542390,51253248.0,0.127802
1647542392,50884608.0,0.12517
1647542393,51724288.0,0.136949
1647542394,51167232.0,0.133863
1647542445,46837760.0,0.13564
1647542445,48881664.0,0.124666
1647542446,47284224.0,0.126224
1647542446,46252032.0,0.124747
1647542446,50884608.0,0.125938
1647542447,48619520.0,0.129698
1647542448,48652288.0,0.136949
1647542450,48869376.0,0.133863
1647542505,50233344.0,0.123655
1647542505,47681536.0,0.139853
1647542505,50135040.0,0.134459
1647542506,48955392.0,0.131136
1647542506,48533504.0,0.126682
1647542506,47996928.0,0.129437
1647542507,49455104.0,0.137686
1647542509,50282496.0,0.128248
1647542564,51462144.0,0.124633
1647542564,49233920.0,0.139548
1647542564,52076544.0,0.138056
1647542566,49774592.0,0.131094
1647542566,49811456.0,0.130898
1647542566,49377280.0,0.126067
1647542567,51220480.0,0.137686
1647542569,51298304.0,0.131801
1647542619,53145600.0,0.124633
1647542622,52076544.0,0.139107
1647542622,51789824.0,0.13672
1647542622,51658752.0,0.127771
1647542622,51515392.0,0.126067
1647542624,52322304.0,0.139057
1647542624,50532352.0,0.127541
1647542627,54812672.0,0.130924
1647542654,52101120.0,0.099701
1647542655,51978240.0,0.139107
1647542655,50335744.0,0.113744
1647542656,50638848.0,0.122221
1647542657,52322304.0,0.122421
1647542657,50532352.0,0.117236
1647542658,52068352.0,0.113549
1647542662,51888128.0,0.130924
1647542721,48320512.0,0.141141
1647542723,51077120.0,0.148274
1647542725,52101120.0,0.146498
1647542725,48709632.0,0.142889
1647542727,50716672.0,0.139677
1647542729,52068352.0,0.151388
1647542730,49225728.0,0.144919
1647542734,52166656.0,0.146617
1647542788,47300608.0,0.14381
1647542789,48582656.0,0.148209
1647542792,48963584.0,0.142816
1647542792,46854144.0,0.141351
1647542794,48746496.0,0.142271
1647542796,48205824.0,0.151456
1647542796,46997504.0,0.141161
1647542802,49340416.0,0.142667
1647542859,48410624.0,0.153236
1647542860,49913856.0,0.148209
1647542863,50712576.0,0.143602
1647542864,47898624.0,0.142612
1647542865,50450432.0,0.142271
1647542867,49655808.0,0.15708
1647542868,48181248.0,0.147245
1647542874,50188288.0,0.145143
1647542927,51363840.0,0.149074
1647542928,50135040.0,0.153236
1647542930,51539968.0,0.143602
1647542930,49664000.0,0.142013
1647542933,50896896.0,0.137774
1647542934,50307072.0,0.151171
1647542936,49782784.0,0.144025
1647542942,51875840.0,0.136252
1647542998,51765248.0,0.144632
1647542998,51253248.0,0.144232
1647543000,50626560.0,0.124457
1647543000,53178368.0,0.130877
1647543003,52469760.0,0.102892
1647543005,52609024.0,0.098033
1647543006,50696192.0,0.110608
1647543012,52453376.0,0.106756
1647543040,51589120.0,0.112675
1647543048,51294208.0,0.112595
1647543048,52342784.0,0.106853
1647543049,52969472.0,0.102034
1647543049,50470912.0,0.102131
1647543049,49922048.0,0.106648
1647543050,52023296.0,0.101624
1647543061,52416512.0,0.124655
1647543117,50589696.0,0.181635
1647543125,49930240.0,0.206294
1647543126,51671040.0,0.194003
1647543126,48250880.0,0.183725
1647543127,51113984.0,0.187617
1647543127,48910336.0,0.197609
1647543128,52023296.0,0.181595
1647543140,50126848.0,0.191909
1647543193,48263168.0,0.177152
1647543201,47271936.0,0.209017
1647543202,49209344.0,0.202767
1647543203,47382528.0,0.186592
1647543203,48979968.0,0.18793
1647543204,46931968.0,0.204934
1647543205,48394240.0,0.186299
1647543215,49577984.0,0.209513
1647543270,50012160.0,0.180774
1647543279,49610752.0,0.205215
1647543280,50503680.0,0.184916
1647543280,50200576.0,0.197644
1647543282,48328704.0,0.183451
1647543283,48664576.0,0.204563
1647543284,49319936.0,0.188882
1647543294,50348032.0,0.209513
1647543350,51863552.0,0.174431
1647543360,49692672.0,0.203759
1647543361,49254400.0,0.207025
1647543361,51314688.0,0.195501
1647543362,51556352.0,0.179831
1647543363,49438720.0,0.183451
1647543365,50962432.0,0.188882
1647543375,51507200.0,0.200294
