time,ram_usage,cpu_usage
1646604379,50470912.0,0.072841
1646604400,54362112.0,0.080687
1646604437,54718464.0,0.091451
1646604452,56389632.0,0.093473
1646604466,55373824.0,0.108451
1646604500,55709696.0,0.125604
1646604529,49975296.0,0.125914
1646604559,50909184.0,0.125914
1646604561,58810368.0,0.093579
1646604590,52277248.0,0.123334
1646604614,70680576.0,0.100269
1646604619,54087680.0,0.126644
1646604649,54222848.0,0.133604
1646604680,58355712.0,0.093579
1646604680,54534144.0,0.136681
1646604711,56766464.0,0.136681
1646604743,56799232.0,0.13544
1646604779,72146944.0,0.100832
1646604787,58552320.0,0.093895
1646604793,58638336.0,0.120368
1646604833,56856576.0,0.132558
1646604873,57155584.0,0.132558
1646604883,60284928.0,0.093895
1646604912,57753600.0,0.131055
1646604951,54349824.0,0.134944
1646604984,61292544.0,0.093583
1646604990,54349824.0,0.134944
1646605001,57135104.0,0.100484
1646605030,54874112.0,0.133894
1646605069,55910400.0,0.136991
1646605084,62144512.0,0.093282
1646605111,56627200.0,0.136991
1646605152,58052608.0,0.11721
1646605194,58466304.0,0.118256
1646605205,72937472.0,0.100832
1646605254,58466304.0,0.135819
1646605305,57606144.0,0.140199
1646605311,62353408.0,0.096022
1646605357,57606144.0,0.142369
1646605367,60993536.0,0.100513
1646605407,51879936.0,0.145692
1646605457,53182464.0,0.145692
1646605505,54771712.0,0.148404
1646605558,56434688.0,0.148404
1646605607,57987072.0,0.12309
1646605655,75530240.0,0.100703
1646605656,58785792.0,0.123878
1646605656,54673408.0,0.096951
1646605705,59731968.0,0.125659
1646605735,62631936.0,0.100908
1646605758,60665856.0,0.125659
1646605798,57966592.0,0.091464
1646605839,60833792.0,0.146932
1646605910,60817408.0,0.17017
1646605953,59641856.0,0.095123
1646605970,59744256.0,0.183647
1646606031,59744256.0,0.177693
1646606092,56037376.0,0.177693
1646606099,64684032.0,0.100908
1646606112,60788736.0,0.097133
1646606152,56123392.0,0.152805
1646606213,58523648.0,0.129914
1646606263,62316544.0,0.097133
1646606275,58523648.0,0.124527
1646606336,59363328.0,0.124208
1646606399,60690432.0,0.124208
1646606401,62537728.0,0.096756
1646606462,60452864.0,0.12359
1646606472,66772992.0,0.100602
1646606546,60452864.0,0.158148
