scenarioK_csi/antenna_00_features.csv.subcarrier_8_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_5_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_10_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_9_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_4_imaginary,scenarioK_csi/samples_base.csv.sample_key,scenarioK_csi/antenna_00_features.csv.subcarrier_11_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_67_real,scenarioK_csi/antenna_04_features.csv.subcarrier_70_real,scenarioK_csi/antenna_00_features.csv.subcarrier_1_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_16_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_73_real,scenarioK_csi/antenna_04_features.csv.subcarrier_77_real,scenarioK_csi/antenna_00_features.csv.subcarrier_3_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_7_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_21_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_94_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_74_real,scenarioK_csi/antenna_04_features.csv.subcarrier_76_real,scenarioK_csi/antenna_04_features.csv.subcarrier_63_real,scenarioK_csi/antenna_04_features.csv.subcarrier_75_real,scenarioK_csi/antenna_04_features.csv.subcarrier_95_imaginary,target_x,scenarioK_csi/antenna_04_features.csv.subcarrier_71_real,scenarioK_csi/antenna_00_features.csv.subcarrier_20_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_2_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_6_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_19_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_69_real
0.203125,0.17578125,0.23046875,0.23828125,0.15625,user_1_sample_85,0.23828125,-0.00390625,-0.04296875,0.09765625,0.296875,-0.0703125,-0.08984375,0.12890625,0.19921875,0.34765625,0.68359375,-0.0625,-0.078125,0.0,-0.06640625,0.6796875,732,-0.0234375,0.33203125,0.09765625,0.17578125,0.31640625,-0.015625
0.203125,0.1640625,0.2421875,0.22265625,0.1640625,user_1_sample_86,0.2421875,-0.01171875,-0.03125,0.09375,0.30859375,-0.06640625,-0.078125,0.14453125,0.203125,0.33203125,0.70703125,-0.05078125,-0.08984375,0.015625,-0.0625,0.6953125,732,-0.03125,0.35546875,0.1171875,0.18359375,0.3359375,-0.015625
0.203125,0.1640625,0.25390625,0.22265625,0.14453125,user_1_sample_87,0.25,-0.015625,-0.0234375,0.09765625,0.296875,-0.05078125,-0.078125,0.12109375,0.19140625,0.3359375,0.69140625,-0.0625,-0.0703125,0.0234375,-0.0546875,0.66796875,732,-0.0390625,0.34375,0.109375,0.1875,0.34765625,-0.015625
0.23046875,0.14453125,0.23828125,0.22265625,0.1484375,user_1_sample_88,0.25390625,-0.02734375,-0.03125,0.10546875,0.3046875,-0.05078125,-0.09375,0.1328125,0.19140625,0.359375,0.6953125,-0.0625,-0.09765625,0.01171875,-0.0703125,0.6796875,732,-0.0390625,0.3203125,0.10546875,0.18359375,0.3359375,-0.0234375
0.2265625,0.1640625,0.25,0.2265625,0.15625,user_1_sample_89,0.25,0.00390625,-0.02734375,0.10546875,0.3203125,-0.0625,-0.09765625,0.13671875,0.19921875,0.34375,0.6953125,-0.03125,-0.078125,0.01171875,-0.0625,0.6953125,732,-0.02734375,0.34375,0.12890625,0.203125,0.3359375,-0.01171875
0.2109375,0.1484375,0.25,0.2265625,0.1328125,user_1_sample_8,0.25390625,-0.00390625,-0.04296875,0.09375,0.31640625,-0.0546875,-0.09375,0.109375,0.18359375,0.36328125,0.703125,-0.0546875,-0.09375,0.015625,-0.0703125,0.68359375,732,-0.0390625,0.35546875,0.09765625,0.18359375,0.359375,-0.00390625
0.2109375,0.18359375,0.25,0.22265625,0.12890625,user_1_sample_90,0.25,-0.00390625,-0.0234375,0.109375,0.29296875,-0.04296875,-0.09375,0.14453125,0.19921875,0.359375,0.68359375,-0.0390625,-0.078125,0.01171875,-0.0625,0.703125,732,-0.03125,0.34375,0.109375,0.171875,0.3359375,-0.01171875
0.21484375,0.15625,0.25,0.2109375,0.1328125,user_1_sample_91,0.23828125,-0.015625,-0.0390625,0.09375,0.2890625,-0.0546875,-0.09375,0.14453125,0.171875,0.33203125,0.703125,-0.05078125,-0.08203125,0.015625,-0.078125,0.68359375,732,-0.04296875,0.32421875,0.1171875,0.19140625,0.34375,-0.015625
0.203125,0.16015625,0.22265625,0.22265625,0.14453125,user_1_sample_92,0.265625,-0.015625,-0.03125,0.08984375,0.3046875,-0.0625,-0.08984375,0.13671875,0.1875,0.34375,0.703125,-0.05078125,-0.078125,0.01171875,-0.0703125,0.6953125,732,-0.02734375,0.34375,0.1171875,0.18359375,0.3359375,-0.015625
0.2265625,0.171875,0.22265625,0.22265625,0.14453125,user_1_sample_93,0.2421875,-0.00390625,-0.0234375,0.09375,0.30859375,-0.0390625,-0.06640625,0.12890625,0.19921875,0.32421875,0.70703125,-0.03125,-0.0703125,0.0234375,-0.0625,0.6796875,732,-0.0234375,0.34375,0.109375,0.19140625,0.32421875,0.0
0.203125,0.1640625,0.23046875,0.23828125,0.13671875,user_1_sample_94,0.25390625,0.00390625,-0.02734375,0.09375,0.3046875,-0.0625,-0.09375,0.1328125,0.203125,0.34765625,0.67578125,-0.0625,-0.06640625,0.01171875,-0.06640625,0.68359375,732,-0.03125,0.34375,0.12109375,0.18359375,0.3359375,-0.015625
0.203125,0.16015625,0.2578125,0.2109375,0.14453125,user_1_sample_95,0.2421875,0.00390625,-0.03125,0.09765625,0.296875,-0.05078125,-0.078125,0.13671875,0.19140625,0.34375,0.6953125,-0.05078125,-0.0703125,0.0,-0.06640625,0.69140625,732,-0.02734375,0.3359375,0.12109375,0.18359375,0.33203125,-0.02734375
0.19921875,0.1640625,0.23046875,0.2265625,0.14453125,user_1_sample_96,0.2421875,-0.00390625,-0.02734375,0.09375,0.296875,-0.06640625,-0.09765625,0.109375,0.18359375,0.33203125,0.67578125,-0.06640625,-0.0703125,-0.00390625,-0.06640625,0.69140625,732,-0.0390625,0.34375,0.10546875,0.171875,0.34765625,-0.03125
0.203125,0.1640625,0.2421875,0.21484375,0.16015625,user_1_sample_97,0.2578125,-0.00390625,-0.015625,0.10546875,0.30859375,-0.0625,-0.078125,0.14453125,0.1875,0.34375,0.703125,-0.0546875,-0.0703125,0.01171875,-0.06640625,0.6796875,732,-0.03125,0.3359375,0.12109375,0.1875,0.33203125,-0.01171875
0.2109375,0.17578125,0.23828125,0.22265625,0.1484375,user_1_sample_98,0.2578125,-0.01171875,-0.04296875,0.09765625,0.31640625,-0.0546875,-0.08984375,0.1328125,0.22265625,0.34765625,0.69140625,-0.0625,-0.08984375,0.0234375,-0.078125,0.703125,732,-0.04296875,0.3203125,0.10546875,0.17578125,0.32421875,-0.015625
0.19921875,0.1640625,0.23046875,0.22265625,0.13671875,user_1_sample_99,0.23828125,0.0,-0.04296875,0.09375,0.296875,-0.04296875,-0.09375,0.12109375,0.1875,0.34765625,0.703125,-0.04296875,-0.08203125,0.01171875,-0.0703125,0.69140625,732,-0.02734375,0.3359375,0.12109375,0.18359375,0.32421875,-0.0234375
0.203125,0.16015625,0.23828125,0.23046875,0.14453125,user_1_sample_9,0.25,0.0,-0.0234375,0.08984375,0.30859375,-0.0546875,-0.078125,0.10546875,0.19921875,0.35546875,0.67578125,-0.04296875,-0.078125,0.0390625,-0.06640625,0.67578125,732,-0.0234375,0.34375,0.10546875,0.19140625,0.35546875,-0.0234375
-0.1640625,-0.1328125,-0.19921875,-0.17578125,-0.10546875,user_2_sample_0,-0.21484375,-0.12890625,-0.1328125,-0.0625,-0.2890625,-0.14453125,-0.12890625,-0.09765625,-0.16015625,-0.34375,-0.1328125,-0.12109375,-0.13671875,-0.12890625,-0.13671875,-0.1328125,-812,-0.12890625,-0.33203125,-0.08203125,-0.14453125,-0.32421875,-0.109375
-0.15625,-0.1171875,-0.17578125,-0.1484375,-0.09375,user_2_sample_100,-0.19140625,-0.12890625,-0.13671875,-0.078125,-0.265625,-0.16015625,-0.1328125,-0.0703125,-0.1328125,-0.296875,-0.13671875,-0.1328125,-0.1328125,-0.109375,-0.13671875,-0.14453125,-812,-0.1484375,-0.29296875,-0.06640625,-0.1171875,-0.29296875,-0.12890625
-0.14453125,-0.109375,-0.17578125,-0.16015625,-0.08984375,user_2_sample_101,-0.1875,-0.13671875,-0.13671875,-0.0703125,-0.2421875,-0.14453125,-0.13671875,-0.08203125,-0.13671875,-0.296875,-0.12890625,-0.1328125,-0.14453125,-0.13671875,-0.15625,-0.12890625,-812,-0.13671875,-0.29296875,-0.08203125,-0.13671875,-0.29296875,-0.1328125
-0.14453125,-0.12109375,-0.1640625,-0.15625,-0.09765625,user_2_sample_102,-0.1875,-0.1328125,-0.13671875,-0.0546875,-0.25,-0.1328125,-0.1484375,-0.08203125,-0.1328125,-0.31640625,-0.1328125,-0.14453125,-0.13671875,-0.12890625,-0.15625,-0.12109375,-812,-0.14453125,-0.2890625,-0.078125,-0.12109375,-0.27734375,-0.12890625
-0.1484375,-0.12109375,-0.16015625,-0.15625,-0.09765625,user_2_sample_103,-0.203125,-0.13671875,-0.1484375,-0.06640625,-0.2421875,-0.14453125,-0.1484375,-0.08984375,-0.1328125,-0.296875,-0.109375,-0.1484375,-0.12109375,-0.12109375,-0.13671875,-0.12109375,-812,-0.1484375,-0.296875,-0.06640625,-0.12109375,-0.29296875,-0.14453125
-0.15625,-0.1171875,-0.1875,-0.15625,-0.09375,user_2_sample_104,-0.18359375,-0.12890625,-0.12890625,-0.0546875,-0.25,-0.13671875,-0.14453125,-0.078125,-0.12890625,-0.30859375,-0.13671875,-0.12890625,-0.1484375,-0.13671875,-0.1484375,-0.15625,-812,-0.12890625,-0.3046875,-0.08203125,-0.12109375,-0.28125,-0.1328125
-0.14453125,-0.12109375,-0.15625,-0.15625,-0.08984375,user_2_sample_105,-0.1875,-0.12890625,-0.1484375,-0.05078125,-0.2421875,-0.15625,-0.1484375,-0.09765625,-0.13671875,-0.296875,-0.12109375,-0.1328125,-0.13671875,-0.12109375,-0.15625,-0.14453125,-812,-0.1328125,-0.3046875,-0.078125,-0.109375,-0.27734375,-0.14453125
-0.15625,-0.1171875,-0.171875,-0.14453125,-0.10546875,user_2_sample_106,-0.19921875,-0.12890625,-0.13671875,-0.0703125,-0.2421875,-0.14453125,-0.13671875,-0.09375,-0.12109375,-0.30859375,-0.1328125,-0.14453125,-0.16015625,-0.1328125,-0.16015625,-0.14453125,-812,-0.14453125,-0.3203125,-0.06640625,-0.12890625,-0.265625,-0.1328125
-0.13671875,-0.09765625,-0.171875,-0.16015625,-0.08203125,user_2_sample_107,-0.19140625,-0.13671875,-0.1328125,-0.0625,-0.25,-0.12890625,-0.15625,-0.08203125,-0.13671875,-0.31640625,-0.109375,-0.12890625,-0.14453125,-0.12890625,-0.14453125,-0.12890625,-812,-0.14453125,-0.2890625,-0.078125,-0.1171875,-0.28125,-0.1171875
-0.14453125,-0.12109375,-0.18359375,-0.1640625,-0.08203125,user_2_sample_108,-0.203125,-0.12109375,-0.12890625,-0.06640625,-0.23828125,-0.12109375,-0.14453125,-0.0703125,-0.13671875,-0.30859375,-0.1171875,-0.12890625,-0.13671875,-0.1328125,-0.1484375,-0.13671875,-812,-0.14453125,-0.296875,-0.08203125,-0.1171875,-0.28125,-0.12109375
-0.1484375,-0.109375,-0.16015625,-0.14453125,-0.09765625,user_2_sample_109,-0.1875,-0.12890625,-0.14453125,-0.0625,-0.25,-0.12890625,-0.1484375,-0.08984375,-0.14453125,-0.31640625,-0.12109375,-0.1484375,-0.14453125,-0.13671875,-0.1484375,-0.1171875,-812,-0.12890625,-0.2890625,-0.078125,-0.12109375,-0.26953125,-0.14453125
-0.16015625,-0.12890625,-0.1875,-0.1640625,-0.09375,user_2_sample_10,-0.19921875,-0.13671875,-0.1484375,-0.05078125,-0.27734375,-0.13671875,-0.13671875,-0.09375,-0.16015625,-0.34375,-0.12109375,-0.13671875,-0.13671875,-0.15625,-0.16015625,-0.10546875,-812,-0.1328125,-0.31640625,-0.0703125,-0.13671875,-0.30859375,-0.14453125
-0.16015625,-0.12109375,-0.171875,-0.13671875,-0.08203125,user_2_sample_110,-0.1875,-0.1171875,-0.12109375,-0.06640625,-0.25,-0.1484375,-0.14453125,-0.078125,-0.12890625,-0.31640625,-0.12890625,-0.1484375,-0.12890625,-0.12890625,-0.16015625,-0.1328125,-812,-0.12109375,-0.29296875,-0.078125,-0.12890625,-0.27734375,-0.1484375
-0.1484375,-0.109375,-0.17578125,-0.15625,-0.08984375,user_2_sample_111,-0.1875,-0.12890625,-0.14453125,-0.078125,-0.26953125,-0.13671875,-0.13671875,-0.09375,-0.13671875,-0.30859375,-0.12890625,-0.12109375,-0.14453125,-0.12109375,-0.14453125,-0.1328125,-812,-0.13671875,-0.2890625,-0.06640625,-0.12109375,-0.2890625,-0.13671875
-0.15625,-0.1328125,-0.17578125,-0.15625,-0.09375,user_2_sample_112,-0.1875,-0.12890625,-0.13671875,-0.06640625,-0.25,-0.1328125,-0.1484375,-0.078125,-0.1484375,-0.296875,-0.109375,-0.16015625,-0.14453125,-0.1328125,-0.1640625,-0.13671875,-812,-0.13671875,-0.296875,-0.08203125,-0.12109375,-0.26953125,-0.1328125
-0.13671875,-0.1171875,-0.1875,-0.16015625,-0.09375,user_2_sample_113,-0.1875,-0.1328125,-0.14453125,-0.0625,-0.2421875,-0.16015625,-0.14453125,-0.08203125,-0.13671875,-0.3203125,-0.12109375,-0.15625,-0.14453125,-0.12890625,-0.1484375,-0.1328125,-812,-0.14453125,-0.2890625,-0.06640625,-0.1171875,-0.26953125,-0.13671875
-0.15625,-0.12109375,-0.171875,-0.13671875,-0.09765625,user_2_sample_114,-0.17578125,-0.1328125,-0.14453125,-0.0546875,-0.23828125,-0.12890625,-0.15625,-0.078125,-0.1328125,-0.3046875,-0.12890625,-0.15625,-0.1328125,-0.1328125,-0.1484375,-0.12890625,-812,-0.1328125,-0.296875,-0.078125,-0.1171875,-0.28125,-0.1328125
-0.1640625,-0.1171875,-0.17578125,-0.15625,-0.09765625,user_2_sample_115,-0.17578125,-0.1484375,-0.1484375,-0.0703125,-0.2578125,-0.1328125,-0.17578125,-0.08203125,-0.12890625,-0.3203125,-0.1171875,-0.1328125,-0.1484375,-0.1328125,-0.15625,-0.12890625,-812,-0.1484375,-0.27734375,-0.08984375,-0.12890625,-0.27734375,-0.13671875
-0.15625,-0.1171875,-0.17578125,-0.14453125,-0.078125,user_2_sample_116,-0.171875,-0.1484375,-0.14453125,-0.06640625,-0.25,-0.15625,-0.14453125,-0.078125,-0.13671875,-0.3046875,-0.10546875,-0.14453125,-0.14453125,-0.13671875,-0.14453125,-0.12890625,-812,-0.14453125,-0.29296875,-0.0703125,-0.13671875,-0.28125,-0.13671875
-0.1484375,-0.09765625,-0.171875,-0.15625,-0.09375,user_2_sample_117,-0.17578125,-0.1328125,-0.13671875,-0.0546875,-0.265625,-0.15625,-0.15625,-0.08984375,-0.1484375,-0.3046875,-0.1328125,-0.1328125,-0.13671875,-0.12890625,-0.1484375,-0.13671875,-812,-0.13671875,-0.29296875,-0.078125,-0.1328125,-0.28125,-0.1484375
-0.15625,-0.109375,-0.18359375,-0.16015625,-0.078125,user_2_sample_118,-0.18359375,-0.13671875,-0.13671875,-0.0546875,-0.25390625,-0.1484375,-0.14453125,-0.08984375,-0.12109375,-0.30859375,-0.12890625,-0.14453125,-0.14453125,-0.109375,-0.14453125,-0.13671875,-812,-0.1328125,-0.296875,-0.0703125,-0.12890625,-0.28125,-0.12890625
-0.1484375,-0.109375,-0.16015625,-0.1484375,-0.08203125,user_2_sample_119,-0.19140625,-0.1328125,-0.13671875,-0.0703125,-0.2578125,-0.13671875,-0.14453125,-0.08203125,-0.1328125,-0.296875,-0.12109375,-0.1328125,-0.14453125,-0.14453125,-0.1484375,-0.1484375,-812,-0.13671875,-0.29296875,-0.0703125,-0.12109375,-0.29296875,-0.1328125
-0.16015625,-0.109375,-0.16015625,-0.13671875,-0.0703125,user_2_sample_11,-0.1875,-0.15625,-0.16015625,-0.0546875,-0.2578125,-0.13671875,-0.1484375,-0.08203125,-0.1328125,-0.31640625,-0.09765625,-0.1328125,-0.14453125,-0.1484375,-0.17578125,-0.109375,-812,-0.13671875,-0.3046875,-0.0625,-0.12890625,-0.27734375,-0.16015625
-0.14453125,-0.109375,-0.17578125,-0.15625,-0.09765625,user_2_sample_120,-0.1875,-0.1328125,-0.12890625,-0.0546875,-0.25390625,-0.13671875,-0.14453125,-0.08984375,-0.12109375,-0.3046875,-0.12890625,-0.14453125,-0.1484375,-0.14453125,-0.1484375,-0.14453125,-812,-0.12890625,-0.296875,-0.08203125,-0.12109375,-0.29296875,-0.12890625
-0.1484375,-0.1171875,-0.17578125,-0.1640625,-0.08984375,user_2_sample_121,-0.1875,-0.12890625,-0.12890625,-0.0703125,-0.2421875,-0.13671875,-0.14453125,-0.078125,-0.1328125,-0.30859375,-0.12109375,-0.14453125,-0.14453125,-0.12890625,-0.15625,-0.13671875,-812,-0.13671875,-0.31640625,-0.0703125,-0.12890625,-0.29296875,-0.13671875
-0.1328125,-0.12109375,-0.1640625,-0.1484375,-0.0703125,user_2_sample_122,-0.17578125,-0.1328125,-0.14453125,-0.0625,-0.25390625,-0.15625,-0.1484375,-0.08984375,-0.1328125,-0.3203125,-0.13671875,-0.13671875,-0.16015625,-0.12109375,-0.15625,-0.12890625,-812,-0.13671875,-0.296875,-0.0703125,-0.1171875,-0.28125,-0.1328125
-0.13671875,-0.109375,-0.18359375,-0.16015625,-0.08984375,user_2_sample_123,-0.18359375,-0.13671875,-0.13671875,-0.0625,-0.25390625,-0.13671875,-0.14453125,-0.078125,-0.14453125,-0.3046875,-0.12890625,-0.1328125,-0.12109375,-0.12890625,-0.1484375,-0.14453125,-812,-0.1484375,-0.3046875,-0.06640625,-0.12890625,-0.28125,-0.13671875
-0.14453125,-0.10546875,-0.1640625,-0.1640625,-0.08984375,user_2_sample_124,-0.18359375,-0.12109375,-0.13671875,-0.0625,-0.25390625,-0.14453125,-0.13671875,-0.08203125,-0.13671875,-0.296875,-0.12890625,-0.1328125,-0.1328125,-0.12109375,-0.15625,-0.13671875,-812,-0.12890625,-0.2890625,-0.0625,-0.109375,-0.27734375,-0.14453125
-0.15625,-0.10546875,-0.18359375,-0.16015625,-0.08203125,user_2_sample_125,-0.17578125,-0.12890625,-0.13671875,-0.05078125,-0.2421875,-0.14453125,-0.1328125,-0.06640625,-0.12109375,-0.31640625,-0.13671875,-0.15625,-0.14453125,-0.12890625,-0.13671875,-0.1328125,-812,-0.1328125,-0.30859375,-0.0703125,-0.12109375,-0.2890625,-0.1328125
-0.13671875,-0.09765625,-0.1640625,-0.171875,-0.09375,user_2_sample_126,-0.19140625,-0.109375,-0.14453125,-0.05078125,-0.25,-0.15625,-0.13671875,-0.08203125,-0.1328125,-0.30859375,-0.13671875,-0.14453125,-0.13671875,-0.12109375,-0.1484375,-0.1328125,-812,-0.13671875,-0.3046875,-0.0703125,-0.1171875,-0.28125,-0.12109375
-0.1328125,-0.10546875,-0.1640625,-0.1484375,-0.10546875,user_2_sample_127,-0.17578125,-0.1484375,-0.1328125,-0.06640625,-0.25,-0.16015625,-0.14453125,-0.078125,-0.12890625,-0.29296875,-0.13671875,-0.14453125,-0.1484375,-0.109375,-0.15625,-0.1171875,-812,-0.12890625,-0.2890625,-0.0625,-0.1171875,-0.2890625,-0.1328125
-0.1484375,-0.12109375,-0.171875,-0.1484375,-0.09765625,user_2_sample_128,-0.1875,-0.12890625,-0.14453125,-0.0546875,-0.25,-0.14453125,-0.1484375,-0.0703125,-0.1328125,-0.27734375,-0.12890625,-0.1484375,-0.1484375,-0.15625,-0.1484375,-0.1328125,-812,-0.13671875,-0.29296875,-0.0703125,-0.1171875,-0.27734375,-0.1328125
-0.13671875,-0.10546875,-0.17578125,-0.1640625,-0.09375,user_2_sample_129,-0.1875,-0.13671875,-0.1484375,-0.0703125,-0.25390625,-0.14453125,-0.15625,-0.078125,-0.1484375,-0.30859375,-0.1328125,-0.1484375,-0.14453125,-0.14453125,-0.15625,-0.13671875,-812,-0.13671875,-0.296875,-0.078125,-0.12109375,-0.26953125,-0.12890625
-0.12890625,-0.09375,-0.171875,-0.14453125,-0.0625,user_2_sample_12,-0.1640625,-0.1328125,-0.14453125,-0.0390625,-0.25390625,-0.1484375,-0.15625,-0.0703125,-0.12890625,-0.32421875,-0.09765625,-0.14453125,-0.15625,-0.1484375,-0.16015625,-0.10546875,-812,-0.13671875,-0.296875,-0.0546875,-0.1171875,-0.28125,-0.1484375
-0.13671875,-0.109375,-0.1875,-0.14453125,-0.09375,user_2_sample_130,-0.19140625,-0.1328125,-0.1484375,-0.0625,-0.2421875,-0.14453125,-0.14453125,-0.078125,-0.1328125,-0.3046875,-0.12109375,-0.13671875,-0.14453125,-0.1328125,-0.15625,-0.14453125,-812,-0.12890625,-0.29296875,-0.0703125,-0.10546875,-0.2890625,-0.12890625
-0.14453125,-0.12109375,-0.1640625,-0.1640625,-0.08984375,user_2_sample_131,-0.19921875,-0.13671875,-0.13671875,-0.05078125,-0.25390625,-0.15625,-0.15625,-0.08203125,-0.1328125,-0.29296875,-0.12890625,-0.14453125,-0.16015625,-0.12109375,-0.13671875,-0.1328125,-812,-0.12109375,-0.29296875,-0.08203125,-0.12109375,-0.2890625,-0.14453125
-0.13671875,-0.109375,-0.17578125,-0.16015625,-0.08984375,user_2_sample_132,-0.1875,-0.12109375,-0.13671875,-0.0546875,-0.2578125,-0.16015625,-0.1484375,-0.08984375,-0.14453125,-0.31640625,-0.12109375,-0.1484375,-0.1484375,-0.13671875,-0.1484375,-0.1328125,-812,-0.13671875,-0.29296875,-0.0703125,-0.1171875,-0.28125,-0.13671875
-0.15625,-0.1328125,-0.1875,-0.1484375,-0.08203125,user_2_sample_133,-0.19921875,-0.13671875,-0.13671875,-0.0546875,-0.25390625,-0.12890625,-0.1484375,-0.08984375,-0.12890625,-0.3046875,-0.1171875,-0.13671875,-0.13671875,-0.13671875,-0.15625,-0.109375,-812,-0.13671875,-0.30859375,-0.06640625,-0.1171875,-0.28125,-0.1328125
-0.14453125,-0.09765625,-0.171875,-0.16015625,-0.10546875,user_2_sample_134,-0.1875,-0.13671875,-0.14453125,-0.0546875,-0.2578125,-0.1484375,-0.1328125,-0.08984375,-0.12890625,-0.3046875,-0.12890625,-0.13671875,-0.13671875,-0.12109375,-0.1484375,-0.1328125,-812,-0.13671875,-0.29296875,-0.04296875,-0.109375,-0.29296875,-0.13671875
-0.1328125,-0.1171875,-0.1640625,-0.15625,-0.08984375,user_2_sample_135,-0.1875,-0.12890625,-0.1328125,-0.05078125,-0.25390625,-0.1484375,-0.1328125,-0.08984375,-0.12890625,-0.296875,-0.109375,-0.14453125,-0.14453125,-0.12890625,-0.1640625,-0.13671875,-812,-0.13671875,-0.2890625,-0.078125,-0.12109375,-0.29296875,-0.13671875
-0.13671875,-0.09375,-0.171875,-0.16015625,-0.09375,user_2_sample_136,-0.18359375,-0.12890625,-0.1328125,-0.05078125,-0.25,-0.13671875,-0.13671875,-0.08203125,-0.12890625,-0.29296875,-0.13671875,-0.13671875,-0.15625,-0.1328125,-0.1484375,-0.13671875,-812,-0.13671875,-0.29296875,-0.06640625,-0.1171875,-0.28125,-0.12890625
-0.13671875,-0.109375,-0.171875,-0.1484375,-0.08984375,user_2_sample_137,-0.19140625,-0.12890625,-0.13671875,-0.0625,-0.25390625,-0.14453125,-0.14453125,-0.078125,-0.1328125,-0.31640625,-0.13671875,-0.14453125,-0.13671875,-0.12890625,-0.1484375,-0.1328125,-812,-0.14453125,-0.29296875,-0.0703125,-0.12109375,-0.2890625,-0.13671875
-0.1328125,-0.10546875,-0.1640625,-0.15625,-0.09375,user_2_sample_138,-0.19140625,-0.13671875,-0.1484375,-0.06640625,-0.265625,-0.13671875,-0.1484375,-0.08203125,-0.12890625,-0.29296875,-0.1328125,-0.13671875,-0.14453125,-0.1328125,-0.13671875,-0.12890625,-812,-0.15625,-0.28125,-0.0703125,-0.109375,-0.2890625,-0.12890625
-0.13671875,-0.1171875,-0.17578125,-0.1484375,-0.09375,user_2_sample_139,-0.17578125,-0.1328125,-0.14453125,-0.04296875,-0.25,-0.14453125,-0.1484375,-0.08984375,-0.12109375,-0.32421875,-0.1328125,-0.15625,-0.13671875,-0.1328125,-0.1640625,-0.13671875,-812,-0.14453125,-0.3046875,-0.078125,-0.1171875,-0.29296875,-0.13671875
-0.1484375,-0.10546875,-0.17578125,-0.15625,-0.10546875,user_2_sample_13,-0.1875,-0.1328125,-0.1328125,-0.05078125,-0.25,-0.1328125,-0.12109375,-0.09765625,-0.12890625,-0.30859375,-0.12890625,-0.14453125,-0.1328125,-0.12890625,-0.1328125,-0.12890625,-812,-0.13671875,-0.28125,-0.06640625,-0.12109375,-0.28125,-0.13671875
-0.16015625,-0.09765625,-0.1875,-0.1484375,-0.08203125,user_2_sample_140,-0.19921875,-0.13671875,-0.1328125,-0.05078125,-0.25,-0.12890625,-0.16015625,-0.0703125,-0.12890625,-0.31640625,-0.109375,-0.1328125,-0.12890625,-0.1328125,-0.1484375,-0.14453125,-812,-0.15625,-0.296875,-0.08203125,-0.09765625,-0.28125,-0.13671875
-0.14453125,-0.09765625,-0.1640625,-0.16015625,-0.08203125,user_2_sample_141,-0.19140625,-0.1328125,-0.1484375,-0.0703125,-0.2578125,-0.15625,-0.15625,-0.06640625,-0.13671875,-0.296875,-0.1171875,-0.1328125,-0.1328125,-0.13671875,-0.16015625,-0.1328125,-812,-0.1171875,-0.29296875,-0.078125,-0.1171875,-0.296875,-0.1328125
-0.14453125,-0.10546875,-0.17578125,-0.1484375,-0.078125,user_2_sample_142,-0.18359375,-0.13671875,-0.1328125,-0.06640625,-0.25,-0.14453125,-0.1484375,-0.09375,-0.1328125,-0.29296875,-0.12890625,-0.14453125,-0.14453125,-0.13671875,-0.16015625,-0.12890625,-812,-0.1484375,-0.2890625,-0.06640625,-0.12109375,-0.28125,-0.14453125
-0.13671875,-0.1171875,-0.16015625,-0.16015625,-0.078125,user_2_sample_143,-0.18359375,-0.1328125,-0.1328125,-0.0625,-0.265625,-0.16015625,-0.14453125,-0.08984375,-0.1328125,-0.31640625,-0.1328125,-0.14453125,-0.1328125,-0.12890625,-0.15625,-0.1328125,-812,-0.13671875,-0.31640625,-0.0703125,-0.12109375,-0.2578125,-0.12890625
-0.14453125,-0.09765625,-0.18359375,-0.13671875,-0.09375,user_2_sample_144,-0.1875,-0.14453125,-0.12890625,-0.0625,-0.23828125,-0.1484375,-0.13671875,-0.0703125,-0.13671875,-0.3046875,-0.12890625,-0.14453125,-0.1328125,-0.1171875,-0.1640625,-0.13671875,-812,-0.13671875,-0.296875,-0.0703125,-0.12109375,-0.2890625,-0.12890625
-0.1484375,-0.09765625,-0.17578125,-0.14453125,-0.08984375,user_2_sample_145,-0.18359375,-0.14453125,-0.12890625,-0.05078125,-0.2421875,-0.1328125,-0.1328125,-0.0703125,-0.12890625,-0.30859375,-0.12109375,-0.171875,-0.1484375,-0.14453125,-0.16015625,-0.12109375,-812,-0.15625,-0.296875,-0.06640625,-0.12109375,-0.2890625,-0.13671875
